,Date,Unix,Ticker,DE_ratio,Price,stock_p_chng,SP500,sp500_p_chng,Diff,Status
0,2004-04-13 04:20:10,1081810210.0,aa,0.595,34.26,0.0,1129.439941,0.0,0.0,underperformed
1,2004-12-05 00:36:42,1102187202.0,aa,0.53,32.86,-4.086398131932278,1190.329956,5.391168913867899,-9.477567045800178,underperformed
2,2011-09-03 09:21:23,1315021883.0,aa,48.26,12.04,-64.85697606538237,1218.890015,7.919861052620579,-72.77683711800294,underperformed
3,2008-12-18 10:54:07,1229577847.0,aa,0.672,10.35,-69.78984238178634,885.2800289999999,-21.617786226315168,-48.172056155471175,underperformed
4,2013-04-26 20:55:15,1366989915.0,aa,53.21,10.35,-69.78984238178634,1582.23999,40.090670832757446,-109.88051321454378,underperformed
5,2007-06-22 06:39:12,1182474552.0,aa,0.503,40.34,17.746643315820215,1502.560059,33.03585294403891,-15.289209628218693,underperformed
6,2005-02-07 03:48:37,1107728317.0,aa,0.457,29.37,-14.27320490367775,1201.719971,6.399634666364247,-20.672839570041997,underperformed
7,2005-01-13 07:18:32,1105580912.0,aa,0.457,29.43,-14.098073555166371,1177.449951,4.250780254635953,-18.348853809802325,underperformed
8,2007-10-11 20:57:59,1192116479.0,aa,0.47,38.08,11.150029188558088,1554.410034,37.626621617766915,-26.47659242920883,underperformed
9,2006-06-20 04:32:21,1150758141.0,aa,0.526,29.1,-15.061295971978975,1240.119995,9.799551971041895,-24.86084794302087,underperformed
10,2008-01-23 16:05:53,1201084553.0,aa,0.499,28.04,-18.155283129013426,1338.599976,18.518916093476445,-36.674199222489875,underperformed
11,2012-11-27 11:38:14,1353996494.0,aa,56.51,28.04,-18.155283129013426,1398.939941,23.86138387857845,-42.01666700759188,underperformed
12,2008-12-05 01:03:15,1228419195.0,aa,0.672,8.06,-76.47402218330413,876.070007,-22.433236580571755,-54.04078560273237,underperformed
13,2012-05-19 11:51:52,1337408512.0,aa,55.28,8.06,-76.47402218330413,1324.800049,17.297078039141155,-93.77110022244528,underperformed
14,2012-01-02 19:42:06,1325513526.0,aa,50.93,8.65,-74.75189725627554,1257.599976,11.347220011232087,-86.09911726750762,underperformed
15,2013-09-01 04:25:11,1377989711.0,aa,52.71,8.65,-74.75189725627554,1638.170044,45.04268748894899,-119.79458474522454,underperformed
16,2012-07-29 16:51:57,1343560917.0,aa,56.42,8.65,-74.75189725627554,1360.02002,20.415435175406095,-95.16733243168164,underperformed
17,2007-02-23 09:03:42,1172201622.0,aa,0.494,34.75,1.4302393461763048,1451.189941,28.48757054891509,-27.057331202738787,underperformed
18,2008-10-28 00:52:22,1225135342.0,aa,0.672,9.04,-73.61354349095154,940.51001,-16.727753653967874,-56.88578983698367,underperformed
19,2011-11-02 22:04:47,1320251687.0,aa,50.93,10.7,-68.76824284880327,1237.900024,9.602996942357994,-78.37123979116126,underperformed
20,2013-01-22 17:52:37,1358857357.0,aa,53.49,10.7,-68.76824284880327,1492.560059,32.15045836598405,-100.91870121478732,underperformed
21,2011-11-05 21:29:24,1320508764.0,aa,50.93,10.93,-68.09690601284296,1237.900024,9.602996942357994,-77.69990295520095,underperformed
22,2007-05-16 21:12:47,1179330167.0,aa,0.494,39.04,13.952130764740225,1514.140015,34.06113596969029,-20.109005204950066,underperformed
23,2004-11-24 10:37:20,1101272840.0,aa,0.53,33.58,-1.9848219497956794,1181.76001,4.6323905416056,-6.61721249140128,underperformed
24,2007-01-25 19:09:37,1169732377.0,aa,0.494,31.46,-8.172796263864557,1423.900024,26.07133609417837,-34.244132358042926,underperformed
25,2005-05-22 08:48:23,1116731903.0,aa,0.543,27.45,-19.87740805604203,1191.079956,5.457573507222014,-25.334981563264044,underperformed
26,2004-09-09 16:15:45,1094726745.0,aa,0.561,32.89,-3.9988324576765835,1118.380005,-0.9792407368033841,-3.0195917208731995,underperformed
27,2012-03-09 07:34:06,1331258646.0,aa,54.5,32.89,-3.9988324576765835,1370.869995,21.37608607910918,-25.374918536785763,underperformed
28,2013-04-23 20:02:57,1366727577.0,aa,53.21,32.89,-3.9988324576765835,1578.780029,39.78432776178932,-43.783160219465906,underperformed
29,2008-12-06 09:33:46,1228536226.0,aa,0.672,8.15,-76.21132516053707,870.73999,-22.905153395845776,-53.3061717646913,underperformed
30,2011-07-08 00:04:15,1310063655.0,abc,42.86,43.05,0.0,1343.800049,0.0,0.0,underperformed
31,2004-01-28 07:37:34,1075255654.0,abc,0.429,56.36,30.917537746806044,1128.47998,-16.02322229116096,46.940760037967,outperformed
32,2005-03-30 19:52:42,1112192562.0,abc,0.291,55.44,28.780487804878053,1181.410034,-12.084388233267578,40.86487603814563,outperformed
33,2005-05-26 01:50:44,1117052444.0,abc,0.23,65.93,53.14750290360048,1197.619995,-10.87811048293837,64.02561338653885,outperformed
34,2003-10-26 16:06:32,1067164592.0,abc,0.592,57.01,32.427409988385605,1033.77002,-23.071142855718115,55.49855284410372,outperformed
35,2007-04-05 16:11:07,1175769667.0,abc,0.308,53.94,25.296167247386762,1443.76001,7.438603762098837,17.857563485287926,outperformed
